Arquivos gerados: teste_1000_2500A.in e teste_1000_2500B.in
[TESTE] A=1000 | B=2500 | threads=1 | schedule=static | chunk=64
[TESTE] A=75000 | B=7500 | threads=8 | schedule=guided | chunk=64
[TESTE] A=75000 | B=7500 | threads=8 | schedule=static | chunk=128
[TESTE] A=75000 | B=7500 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=7500 | threads=8 | schedule=guided | chunk=128
Arquivos gerados: teste_75000_10000A.in e teste_75000_10000B.in
[TESTE] A=75000 | B=10000 | threads=1 | schedule=static | chunk=64
[TESTE] A=75000 | B=10000 | threads=1 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=10000 | threads=1 | schedule=guided | chunk=64
[TESTE] A=75000 | B=10000 | threads=1 | schedule=static | chunk=128
[TESTE] A=75000 | B=10000 | threads=1 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=10000 | threads=1 | schedule=guided | chunk=128
[TESTE] A=75000 | B=10000 | threads=2 | schedule=static | chunk=64
[TESTE] A=75000 | B=10000 | threads=2 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=10000 | threads=2 | schedule=guided | chunk=64
[TESTE] A=75000 | B=10000 | threads=2 | schedule=static | chunk=128
[TESTE] A=75000 | B=10000 | threads=2 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=10000 | threads=2 | schedule=guided | chunk=128
[TESTE] A=75000 | B=10000 | threads=4 | schedule=static | chunk=64
[TESTE] A=75000 | B=10000 | threads=4 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=10000 | threads=4 | schedule=guided | chunk=64
[TESTE] A=75000 | B=10000 | threads=4 | schedule=static | chunk=128
[TESTE] A=75000 | B=10000 | threads=4 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=10000 | threads=4 | schedule=guided | chunk=128
[TESTE] A=75000 | B=10000 | threads=8 | schedule=static | chunk=64
[TESTE] A=75000 | B=10000 | threads=8 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=10000 | threads=8 | schedule=guided | chunk=64
[TESTE] A=75000 | B=10000 | threads=8 | schedule=static | chunk=128
[TESTE] A=75000 | B=10000 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=10000 | threads=8 | schedule=guided | chunk=128
Arquivos gerados: teste_75000_25000A.in e teste_75000_25000B.in
[TESTE] A=75000 | B=25000 | threads=1 | schedule=static | chunk=64
[TESTE] A=75000 | B=25000 | threads=1 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=25000 | threads=1 | schedule=guided | chunk=64
[TESTE] A=75000 | B=25000 | threads=1 | schedule=static | chunk=128
[TESTE] A=75000 | B=25000 | threads=1 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=25000 | threads=1 | schedule=guided | chunk=128
[TESTE] A=75000 | B=25000 | threads=2 | schedule=static | chunk=64
[TESTE] A=75000 | B=25000 | threads=2 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=25000 | threads=2 | schedule=guided | chunk=64
[TESTE] A=75000 | B=25000 | threads=2 | schedule=static | chunk=128
[TESTE] A=75000 | B=25000 | threads=2 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=25000 | threads=2 | schedule=guided | chunk=128
[TESTE] A=75000 | B=25000 | threads=4 | schedule=static | chunk=64
[TESTE] A=75000 | B=25000 | threads=4 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=25000 | threads=4 | schedule=guided | chunk=64
[TESTE] A=75000 | B=25000 | threads=4 | schedule=static | chunk=128
[TESTE] A=75000 | B=25000 | threads=4 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=25000 | threads=4 | schedule=guided | chunk=128
[TESTE] A=75000 | B=25000 | threads=8 | schedule=static | chunk=64
[TESTE] A=75000 | B=25000 | threads=8 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=25000 | threads=8 | schedule=guided | chunk=64
[TESTE] A=75000 | B=25000 | threads=8 | schedule=static | chunk=128
[TESTE] A=75000 | B=25000 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=25000 | threads=8 | schedule=guided | chunk=128
Arquivos gerados: teste_75000_50000A.in e teste_75000_50000B.in
[TESTE] A=75000 | B=50000 | threads=1 | schedule=static | chunk=64
[TESTE] A=75000 | B=50000 | threads=1 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=50000 | threads=1 | schedule=guided | chunk=64
[TESTE] A=75000 | B=50000 | threads=1 | schedule=static | chunk=128
[TESTE] A=75000 | B=50000 | threads=1 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=50000 | threads=1 | schedule=guided | chunk=128
[TESTE] A=75000 | B=50000 | threads=2 | schedule=static | chunk=64
[TESTE] A=75000 | B=50000 | threads=2 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=50000 | threads=2 | schedule=guided | chunk=64
[TESTE] A=75000 | B=50000 | threads=2 | schedule=static | chunk=128
[TESTE] A=75000 | B=50000 | threads=2 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=50000 | threads=2 | schedule=guided | chunk=128
[TESTE] A=75000 | B=50000 | threads=4 | schedule=static | chunk=64
[TESTE] A=75000 | B=50000 | threads=4 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=50000 | threads=4 | schedule=guided | chunk=64
[TESTE] A=75000 | B=50000 | threads=4 | schedule=static | chunk=128
[TESTE] A=75000 | B=50000 | threads=4 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=50000 | threads=4 | schedule=guided | chunk=128
[TESTE] A=75000 | B=50000 | threads=8 | schedule=static | chunk=64
[TESTE] A=75000 | B=50000 | threads=8 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=50000 | threads=8 | schedule=guided | chunk=64
[TESTE] A=75000 | B=50000 | threads=8 | schedule=static | chunk=128
[TESTE] A=75000 | B=50000 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=50000 | threads=8 | schedule=guided | chunk=128
Arquivos gerados: teste_75000_100000A.in e teste_75000_100000B.in
[TESTE] A=75000 | B=100000 | threads=1 | schedule=static | chunk=64
[TESTE] A=75000 | B=100000 | threads=1 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=100000 | threads=1 | schedule=guided | chunk=64
[TESTE] A=75000 | B=100000 | threads=1 | schedule=static | chunk=128
[TESTE] A=75000 | B=100000 | threads=1 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=100000 | threads=1 | schedule=guided | chunk=128
[TESTE] A=75000 | B=100000 | threads=2 | schedule=static | chunk=64
[TESTE] A=75000 | B=100000 | threads=2 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=100000 | threads=2 | schedule=guided | chunk=64
[TESTE] A=75000 | B=100000 | threads=2 | schedule=static | chunk=128
[TESTE] A=75000 | B=100000 | threads=2 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=100000 | threads=2 | schedule=guided | chunk=128
[TESTE] A=75000 | B=100000 | threads=4 | schedule=static | chunk=64
[TESTE] A=75000 | B=100000 | threads=4 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=100000 | threads=4 | schedule=guided | chunk=64
[TESTE] A=75000 | B=100000 | threads=4 | schedule=static | chunk=128
[TESTE] A=75000 | B=100000 | threads=4 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=100000 | threads=4 | schedule=guided | chunk=128
[TESTE] A=75000 | B=100000 | threads=8 | schedule=static | chunk=64
[TESTE] A=75000 | B=100000 | threads=8 | schedule=dynamic | chunk=64
[TESTE] A=75000 | B=100000 | threads=8 | schedule=guided | chunk=64
[TESTE] A=75000 | B=100000 | threads=8 | schedule=static | chunk=128
[TESTE] A=75000 | B=100000 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=75000 | B=100000 | threads=8 | schedule=guided | chunk=128
Arquivos gerados: teste_100000_1000A.in e teste_100000_1000B.in
[TESTE] A=100000 | B=1000 | threads=1 | schedule=static | chunk=64
[TESTE] A=100000 | B=1000 | threads=1 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=1000 | threads=1 | schedule=guided | chunk=64
[TESTE] A=100000 | B=1000 | threads=1 | schedule=static | chunk=128
[TESTE] A=100000 | B=1000 | threads=1 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=1000 | threads=1 | schedule=guided | chunk=128
[TESTE] A=100000 | B=1000 | threads=2 | schedule=static | chunk=64
[TESTE] A=100000 | B=1000 | threads=2 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=1000 | threads=2 | schedule=guided | chunk=64
[TESTE] A=100000 | B=1000 | threads=2 | schedule=static | chunk=128
[TESTE] A=100000 | B=1000 | threads=2 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=1000 | threads=2 | schedule=guided | chunk=128
[TESTE] A=100000 | B=1000 | threads=4 | schedule=static | chunk=64
[TESTE] A=100000 | B=1000 | threads=4 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=1000 | threads=4 | schedule=guided | chunk=64
[TESTE] A=100000 | B=1000 | threads=4 | schedule=static | chunk=128
[TESTE] A=100000 | B=1000 | threads=4 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=1000 | threads=4 | schedule=guided | chunk=128
[TESTE] A=100000 | B=1000 | threads=8 | schedule=static | chunk=64
[TESTE] A=100000 | B=1000 | threads=8 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=1000 | threads=8 | schedule=guided | chunk=64
[TESTE] A=100000 | B=1000 | threads=8 | schedule=static | chunk=128
[TESTE] A=100000 | B=1000 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=1000 | threads=8 | schedule=guided | chunk=128
Arquivos gerados: teste_100000_2500A.in e teste_100000_2500B.in
[TESTE] A=100000 | B=2500 | threads=1 | schedule=static | chunk=64
[TESTE] A=100000 | B=2500 | threads=1 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=2500 | threads=1 | schedule=guided | chunk=64
[TESTE] A=100000 | B=2500 | threads=1 | schedule=static | chunk=128
[TESTE] A=100000 | B=2500 | threads=1 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=2500 | threads=1 | schedule=guided | chunk=128
[TESTE] A=100000 | B=2500 | threads=2 | schedule=static | chunk=64
[TESTE] A=100000 | B=2500 | threads=2 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=2500 | threads=2 | schedule=guided | chunk=64
[TESTE] A=100000 | B=2500 | threads=2 | schedule=static | chunk=128
[TESTE] A=100000 | B=2500 | threads=2 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=2500 | threads=2 | schedule=guided | chunk=128
[TESTE] A=100000 | B=2500 | threads=4 | schedule=static | chunk=64
[TESTE] A=100000 | B=2500 | threads=4 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=2500 | threads=4 | schedule=guided | chunk=64
[TESTE] A=100000 | B=2500 | threads=4 | schedule=static | chunk=128
[TESTE] A=100000 | B=2500 | threads=4 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=2500 | threads=4 | schedule=guided | chunk=128
[TESTE] A=100000 | B=2500 | threads=8 | schedule=static | chunk=64
[TESTE] A=100000 | B=2500 | threads=8 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=2500 | threads=8 | schedule=guided | chunk=64
[TESTE] A=100000 | B=2500 | threads=8 | schedule=static | chunk=128
[TESTE] A=100000 | B=2500 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=2500 | threads=8 | schedule=guided | chunk=128
Arquivos gerados: teste_100000_5000A.in e teste_100000_5000B.in
[TESTE] A=100000 | B=5000 | threads=1 | schedule=static | chunk=64
[TESTE] A=100000 | B=5000 | threads=1 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=5000 | threads=1 | schedule=guided | chunk=64
[TESTE] A=100000 | B=5000 | threads=1 | schedule=static | chunk=128
[TESTE] A=100000 | B=5000 | threads=1 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=5000 | threads=1 | schedule=guided | chunk=128
[TESTE] A=100000 | B=5000 | threads=2 | schedule=static | chunk=64
[TESTE] A=100000 | B=5000 | threads=2 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=5000 | threads=2 | schedule=guided | chunk=64
[TESTE] A=100000 | B=5000 | threads=2 | schedule=static | chunk=128
[TESTE] A=100000 | B=5000 | threads=2 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=5000 | threads=2 | schedule=guided | chunk=128
[TESTE] A=100000 | B=5000 | threads=4 | schedule=static | chunk=64
[TESTE] A=100000 | B=5000 | threads=4 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=5000 | threads=4 | schedule=guided | chunk=64
[TESTE] A=100000 | B=5000 | threads=4 | schedule=static | chunk=128
[TESTE] A=100000 | B=5000 | threads=4 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=5000 | threads=4 | schedule=guided | chunk=128
[TESTE] A=100000 | B=5000 | threads=8 | schedule=static | chunk=64
[TESTE] A=100000 | B=5000 | threads=8 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=5000 | threads=8 | schedule=guided | chunk=64
[TESTE] A=100000 | B=5000 | threads=8 | schedule=static | chunk=128
[TESTE] A=100000 | B=5000 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=5000 | threads=8 | schedule=guided | chunk=128
Arquivos gerados: teste_100000_7500A.in e teste_100000_7500B.in
[TESTE] A=100000 | B=7500 | threads=1 | schedule=static | chunk=64
[TESTE] A=100000 | B=7500 | threads=1 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=7500 | threads=1 | schedule=guided | chunk=64
[TESTE] A=100000 | B=7500 | threads=1 | schedule=static | chunk=128
[TESTE] A=100000 | B=7500 | threads=1 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=7500 | threads=1 | schedule=guided | chunk=128
[TESTE] A=100000 | B=7500 | threads=2 | schedule=static | chunk=64
[TESTE] A=100000 | B=7500 | threads=2 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=7500 | threads=2 | schedule=guided | chunk=64
[TESTE] A=100000 | B=7500 | threads=2 | schedule=static | chunk=128
[TESTE] A=100000 | B=7500 | threads=2 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=7500 | threads=2 | schedule=guided | chunk=128
[TESTE] A=100000 | B=7500 | threads=4 | schedule=static | chunk=64
[TESTE] A=100000 | B=7500 | threads=4 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=7500 | threads=4 | schedule=guided | chunk=64
[TESTE] A=100000 | B=7500 | threads=4 | schedule=static | chunk=128
[TESTE] A=100000 | B=7500 | threads=4 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=7500 | threads=4 | schedule=guided | chunk=128
[TESTE] A=100000 | B=7500 | threads=8 | schedule=static | chunk=64
[TESTE] A=100000 | B=7500 | threads=8 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=7500 | threads=8 | schedule=guided | chunk=64
[TESTE] A=100000 | B=7500 | threads=8 | schedule=static | chunk=128
[TESTE] A=100000 | B=7500 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=7500 | threads=8 | schedule=guided | chunk=128
Arquivos gerados: teste_100000_10000A.in e teste_100000_10000B.in
[TESTE] A=100000 | B=10000 | threads=1 | schedule=static | chunk=64
[TESTE] A=100000 | B=10000 | threads=1 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=10000 | threads=1 | schedule=guided | chunk=64
[TESTE] A=100000 | B=10000 | threads=1 | schedule=static | chunk=128
[TESTE] A=100000 | B=10000 | threads=1 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=10000 | threads=1 | schedule=guided | chunk=128
[TESTE] A=100000 | B=10000 | threads=2 | schedule=static | chunk=64
[TESTE] A=100000 | B=10000 | threads=2 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=10000 | threads=2 | schedule=guided | chunk=64
[TESTE] A=100000 | B=10000 | threads=2 | schedule=static | chunk=128
[TESTE] A=100000 | B=10000 | threads=2 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=10000 | threads=2 | schedule=guided | chunk=128
[TESTE] A=100000 | B=10000 | threads=4 | schedule=static | chunk=64
[TESTE] A=100000 | B=10000 | threads=4 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=10000 | threads=4 | schedule=guided | chunk=64
[TESTE] A=100000 | B=10000 | threads=4 | schedule=static | chunk=128
[TESTE] A=100000 | B=10000 | threads=4 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=10000 | threads=4 | schedule=guided | chunk=128
[TESTE] A=100000 | B=10000 | threads=8 | schedule=static | chunk=64
[TESTE] A=100000 | B=10000 | threads=8 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=10000 | threads=8 | schedule=guided | chunk=64
[TESTE] A=100000 | B=10000 | threads=8 | schedule=static | chunk=128
[TESTE] A=100000 | B=10000 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=10000 | threads=8 | schedule=guided | chunk=128
Arquivos gerados: teste_100000_25000A.in e teste_100000_25000B.in
[TESTE] A=100000 | B=25000 | threads=1 | schedule=static | chunk=64
[TESTE] A=100000 | B=25000 | threads=1 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=25000 | threads=1 | schedule=guided | chunk=64
[TESTE] A=100000 | B=25000 | threads=1 | schedule=static | chunk=128
[TESTE] A=100000 | B=25000 | threads=1 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=25000 | threads=1 | schedule=guided | chunk=128
[TESTE] A=100000 | B=25000 | threads=2 | schedule=static | chunk=64
[TESTE] A=100000 | B=25000 | threads=2 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=25000 | threads=2 | schedule=guided | chunk=64
[TESTE] A=100000 | B=25000 | threads=2 | schedule=static | chunk=128
[TESTE] A=100000 | B=25000 | threads=2 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=25000 | threads=2 | schedule=guided | chunk=128
[TESTE] A=100000 | B=25000 | threads=4 | schedule=static | chunk=64
[TESTE] A=100000 | B=25000 | threads=4 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=25000 | threads=4 | schedule=guided | chunk=64
[TESTE] A=100000 | B=25000 | threads=4 | schedule=static | chunk=128
[TESTE] A=100000 | B=25000 | threads=4 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=25000 | threads=4 | schedule=guided | chunk=128
[TESTE] A=100000 | B=25000 | threads=8 | schedule=static | chunk=64
[TESTE] A=100000 | B=25000 | threads=8 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=25000 | threads=8 | schedule=guided | chunk=64
[TESTE] A=100000 | B=25000 | threads=8 | schedule=static | chunk=128
[TESTE] A=100000 | B=25000 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=25000 | threads=8 | schedule=guided | chunk=128
Arquivos gerados: teste_100000_50000A.in e teste_100000_50000B.in
[TESTE] A=100000 | B=50000 | threads=1 | schedule=static | chunk=64
[TESTE] A=100000 | B=50000 | threads=1 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=50000 | threads=1 | schedule=guided | chunk=64
[TESTE] A=100000 | B=50000 | threads=1 | schedule=static | chunk=128
[TESTE] A=100000 | B=50000 | threads=1 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=50000 | threads=1 | schedule=guided | chunk=128
[TESTE] A=100000 | B=50000 | threads=2 | schedule=static | chunk=64
[TESTE] A=100000 | B=50000 | threads=2 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=50000 | threads=2 | schedule=guided | chunk=64
[TESTE] A=100000 | B=50000 | threads=2 | schedule=static | chunk=128
[TESTE] A=100000 | B=50000 | threads=2 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=50000 | threads=2 | schedule=guided | chunk=128
[TESTE] A=100000 | B=50000 | threads=4 | schedule=static | chunk=64
[TESTE] A=100000 | B=50000 | threads=4 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=50000 | threads=4 | schedule=guided | chunk=64
[TESTE] A=100000 | B=50000 | threads=4 | schedule=static | chunk=128
[TESTE] A=100000 | B=50000 | threads=4 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=50000 | threads=4 | schedule=guided | chunk=128
[TESTE] A=100000 | B=50000 | threads=8 | schedule=static | chunk=64
[TESTE] A=100000 | B=50000 | threads=8 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=50000 | threads=8 | schedule=guided | chunk=64
[TESTE] A=100000 | B=50000 | threads=8 | schedule=static | chunk=128
[TESTE] A=100000 | B=50000 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=50000 | threads=8 | schedule=guided | chunk=128
Arquivos gerados: teste_100000_75000A.in e teste_100000_75000B.in
[TESTE] A=100000 | B=75000 | threads=1 | schedule=static | chunk=64
[TESTE] A=100000 | B=75000 | threads=1 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=75000 | threads=1 | schedule=guided | chunk=64
[TESTE] A=100000 | B=75000 | threads=1 | schedule=static | chunk=128
[TESTE] A=100000 | B=75000 | threads=1 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=75000 | threads=1 | schedule=guided | chunk=128
[TESTE] A=100000 | B=75000 | threads=2 | schedule=static | chunk=64
[TESTE] A=100000 | B=75000 | threads=2 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=75000 | threads=2 | schedule=guided | chunk=64
[TESTE] A=100000 | B=75000 | threads=2 | schedule=static | chunk=128
[TESTE] A=100000 | B=75000 | threads=2 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=75000 | threads=2 | schedule=guided | chunk=128
[TESTE] A=100000 | B=75000 | threads=4 | schedule=static | chunk=64
[TESTE] A=100000 | B=75000 | threads=4 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=75000 | threads=4 | schedule=guided | chunk=64
[TESTE] A=100000 | B=75000 | threads=4 | schedule=static | chunk=128
[TESTE] A=100000 | B=75000 | threads=4 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=75000 | threads=4 | schedule=guided | chunk=128
[TESTE] A=100000 | B=75000 | threads=8 | schedule=static | chunk=64
[TESTE] A=100000 | B=75000 | threads=8 | schedule=dynamic | chunk=64
[TESTE] A=100000 | B=75000 | threads=8 | schedule=guided | chunk=64
[TESTE] A=100000 | B=75000 | threads=8 | schedule=static | chunk=128
[TESTE] A=100000 | B=75000 | threads=8 | schedule=dynamic | chunk=128
[TESTE] A=100000 | B=75000 | threads=8 | schedule=guided | chunk=128
Todos os testes concluídos! Resultados salvos em: resultados/
